2.737850787132101,5.092541910492043
2.737850787132101,1.333734949559969
2.737850787132101,-0.973215453373995
2.737850787132101,4.5567579073931075
2.737850787132101,-1.9977977082959386
2.737850787132101,1.3359750013304406
2.737850787132101,-1.2713362738494647
2.737850787132101,2.5746248399358875
2.737850787132101,2.036107926339691
2.737850787132101,1.2266257970718721
6.844626967830253,37.96462713497809
6.844626967830253,43.86918746791173
6.844626967830253,44.46400160043159
6.844626967830253,43.50682110610386
6.844626967830253,45.810450989009446
6.844626967830253,41.260099542365296
6.844626967830253,45.271131718633484
6.844626967830253,44.3147919585994
6.844626967830253,44.91143852043897
6.844626967830253,40.308022466829414
10.951403148528405,80.61584693987601
10.951403148528405,79.83013245922328
10.951403148528405,75.93067415041804
10.951403148528405,74.01681636436038
10.951403148528405,76.44016115681802
10.951403148528405,75.75991972049908
10.951403148528405,76.24910289887907
10.951403148528405,79.35791951768826
10.951403148528405,76.80802868493235
10.951403148528405,77.71136830734908
