4,0.192815899
4,0.111138216
4,0.06100891598186321
4,0.18117348270865813
4,0.038745068634580646
4,0.11118689196414125
4,0.05453084513276564
4,0.1381023599912044
4,0.1264005583050637
4,0.1088107684470059
7,0.24862541280802225
7,0.3769296356010175
7,0.389854757993887
7,0.3690555295208812
7,0.41911267604208047
7,0.3202349827208256
7,0.4073934393976658
7,0.38661247981413505
7,0.3995774203147776
7,0.2995466499190898
10,0.20850693352577382
10,0.19143360713175558
10,0.10669961519769994
10,0.06511209268449569
10,0.11777060621030265
10,0.1029891756079789
10,0.11361897087916517
10,0.18117256972334583
10,0.12576425088901488
10,0.1453935342965925
